"Reino","Filo","Classe","Ordem","Familia","Genero","Especie","Subespecie","Nome_Cientifico_Anterior","Autor","Nome_Comum","Grupo","Mes_Ano_Avaliacao","Categoria","Possivemente_Extinta","Criterio","Justificativa","Endemica_Brasil","Consta_em_Lista_Nacional_Oficial","Estado","Regiao","Bioma","Bacia_Hidrografica","Unidade_de_Conservacao_Federal","Unidade_de_Conservacao_Estadual","RPPN","Migratoria","Tendencia_Populacional","Ameaca","Uso","Acao_Conservacao","Plano_de_Acao","Listas_e_Convencoes","Altitude_min_max_","Barimetria_min_max_"
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Geotrigona","Geotrigona xanthopoda","","Geotrigona xanthopoda","Camargo & Moure, 1996","Abelha","Invertebrados Terrestres","04/2022","Dados Insuficientes","","","Geotrigona xanthopoda é endêmica do Brasil, com dois nos estados de Pernambuco e Paraíba. A espécie habita a Caatinga, em uma região bastante descaracterizada devido ao desmatamento para agropecuária e urbanização, restando pequenos fragmentos isolados. Não há informações acuradas sobre sua real distribuição, tendências populacionais e uso de habitat. Dessa forma, não há como avaliar como o impacto das ameaças citadas podem afetar sua população. Portanto, Geotrigona xanthopoda foi categorizada como Dados Insuficientes (DD).","Sim","Não","Paraíba, Pernambuco","|Nordeste|","Caatinga","Sub-bacia São Francisco Submédio","","","","Desconhecido","Desconhecida","11 - Mudanças e extremos climáticos|11.5 - Desertificação 1 - Desenvolvimento residencial e comercial|1.1 - Expansão urbana 2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação de Insetos Polinizadores","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Ptilotrigona","Ptilotrigona lurida","","Ptilotrigona lurida","(Smith, 1854)","Abelha, Abelha-piranha, Aramá, Araman, Borá, Borá-boi, Borá-cavalo, Moça-branca, Tataíra-grande","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Ptilotrigona lurida ocorre na Bolívia, Colômbia, Equador, Guiana Francesa, Guiana, Peru, Suriname, Venezuela e Brasil, sendo registrada nos estados do Acre, Amazonas, Amapá, Maranhão, Mato Grosso, Pará, Rondônia e Roraima. Apesar das ameaças identificadas, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, P. lurida foi categorizada como Menos Preocupante (LC).","Não","Não","Acre, Amapá, Amazonas, Maranhão, Mato Grosso, Pará, Rondônia, Roraima","|Centro-Oeste|Nordeste|Norte|","Amazônia, Cerrado","Sub-bacia Amapá Litoral Sub-bacia Foz Amazonas Sub-bacia Gurupi Sub-bacia Itapecuru Sub-bacia Madeira Sub-bacia Mearim Sub-bacia Negro Sub-bacia Tocantins Alto Sub-bacia Tocantins Baixo Sub-bacia Xingu","ESEC Cuniã, FLONA Carajás, FLONA do Tapajós, FLONA Iquiri, PARNA Anavilhanas, PARNA dos Campos Ferruginosos, PARNA Pacaás Novos, PARNA Pico da Neblina, REBIO Rio Trombetas, RESEX Lago do Cuniã, RESEX Rio Cautário, RESEX Rio Ouro Preto, RESEX Rio Unini","ÁREA DE PROTEçãO AMBIENTAL DAS REENTRâNCIAS MARANHENSES, ÁREA DE PROTEÇÃO AMBIENTAL MARGEM DIREITA DO RIO NEGRO- SETOR PADUARI-SOLIMÕES, PARQUE ESTADUAL DE GUAJARÁ-MIRIM, PARQUE ESTADUAL RIO NEGRO SETOR NORTE, PARQUE ESTADUAL SERRA DOS REIS, RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MAMIRAUÁ, RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PIAGAÇU PURUS, RESERVA EXTRATIVISTA RIO CAUTÁRIO","RPPN Laço de Amor, RPPN Parque Natural Leonildo Ferreira 1, RPPN Seringal Assunção","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Colletidae","Albinapis","Albinapis gracilis","","","Urban & Graf, 2000","Abelha","Invertebrados Terrestres","07/2021","Vulnerável","","B1ab(iii)","Albinapis gracilis é endêmica do Brasil, sendo registrada apenas no Rio Grande do Sul, em ambientes com características muito peculiares que incluem campos e áreas rochosas. Sua extensão de ocorrência (EOO) é estimada em menos de 20.000km², considerando que a distribuição da espécie pode ser um pouco mais ampla que a atualmente conhecida. A região de ocorrência da espécie encontra-se sob forte pressão agropecuária e de mineração e, assim, boa parte da sua extensão original já foi substituída por áreas de monocultura ou pastagem. Essas atividades, além de promoverem a redução e fragmentação do habitat, também causam declínio continuado do habitat remanescente. Considerando a baixa capacidade de dispersão da espécie e alta taxa de transformação da paisagem, infere-se que a fragmentação do habitat reflete-se em severa fragmentação da sua população. Por essas razões, Albinapis gracilis foi categorizada como Vulnerável (VU), pelo critério B1ab(iii).","Sim","Não","Rio Grande do Sul","|Sul|","Pampa","Sub-bacia Guaíba Sub-bacia Ibicuí","APA Ibirapuitã","","","Não","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida 3 - Produção energética e mineração|3.2 - Mineração|3.2.4 - Extração de minérios - garimpo 8 - Espécies invasoras problemáticas e doenças|8.1 - Espécies exóticas|8.1.2 - Espécie não conhecida|8.1.2.1 - Competidores","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação de Insetos Polinizadores","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Duckeola","Duckeola pavani","","Duckeola pavani","(Moure, 1963)","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Duckeola pavani ocorre na Colômbia, Guiana Francesa, Venezuela e Brasil, com registros nos estados do Amazonas e Roraima. Não foram identificadas ameaças que coloquem a espécie em risco de extinção no futuro próximo. Por isso, D. pavani foi categorizada como Menos Preocupante (LC).","Não","Não","Amazonas, Roraima","|Norte|","Amazônia","Sub-bacia Negro","ESEC Juami-Japurá","","RPPN Laço de Amor","Não","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Trigona","Trigona truculenta","","Trigona truculenta","Almeida, 1984","Abelha, Sanharó","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Trigona truculenta ocorre na Colômbia, Bolívia e Brasil, sendo registrada nos estados do Acre, Amazonas, Goiás, Maranhão, Minas Gerais, Mato Grosso do Sul, Mato Grosso, Pará, Piauí, Rondônia, Roraima, São Paulo e Tocantins. Não foram identificadas ameaças que coloquem a espécie em risco de extinção no futuro próximo. Por isso, T. truculenta foi categorizada como Menos Preocupante (LC).","Não","Não","Acre, Amazonas, Goiás, Maranhão, Mato Grosso, Mato Grosso do Sul, Minas Gerais, Pará, Piauí, Rondônia, Roraima, São Paulo, Tocantins","|Centro-Oeste|Nordeste|Norte|Sudeste|","Amazônia, Cerrado, Mata Atlântica","Sub-bacia Araguaia Sub-bacia Grande Sub-bacia Itapecuru Sub-bacia Madeira Sub-bacia Negro Sub-bacia Paranaíba Sub-bacia Paraná RH1 Sub-bacia Parnaíba Alto Sub-bacia São Francisco Alto Sub-bacia São Francisco Médio Sub-bacia Tietê Sub-bacia Tocantins Alto Sub-bacia Tocantins Baixo Sub-bacia Xingu","APA Tapajós, ESEC Cuniã, ESEC Juami-Japurá, FLONA Carajás, FLONA do Tapajós, PARNA da Serra da Canastra, PARNA dos Campos Ferruginosos, PARNA Juruena, PARNA Pacaás Novos, PARNA Pico da Neblina, RESEX Alto Juruá, RESEX Baixo Juruá, RESEX Lago do Cuniã, RESEX Rio Cautário, RESEX Rio Ouro Preto","APA JUNDIAí, ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO PANDEIROS, ÁREA DE PROTEÇÃO AMBIENTAL MARGEM DIREITA DO RIO NEGRO- SETOR PADUARI-SOLIMÕES, ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO, ESTAÇÃO ECOLÓGICA JATAÍ, FLORESTA ESTADUAL DE TAPAUÁ, PARQUE ESTADUAL CHANDLESS, PARQUE ESTADUAL DE GUAJARÁ-MIRIM, PARQUE ESTADUAL DO LAJEADO, PARQUE ESTADUAL SERRA DOS REIS, RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL AMANÃ, RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MAMIRAUÁ, RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PIAGAÇU PURUS","RPPN Fazenda América, RPPN Fazenda Serrote, RPPN Laço de Amor, RPPN Seringal Assunção","Desconhecido","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Nogueirapis","Nogueirapis minor","","Nogueirapis minor","(Moure & Camargo, 1982)","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Nogueirapis minor ocorre na Guiana Francesa e Brasil, sendo registrada nos estados do Amazonas e Amapá. Não foram identificadas ameaças que coloquem a espécie em risco de extinção no futuro próximo. Por isso, N. minor foi categorizada como Menos Preocupante (LC).","Não","Não","Amapá, Amazonas","|Norte|","Amazônia","Sub-bacia Negro","ESEC Juami-Japurá","","RPPN Laço de Amor","Não","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Frieseomelitta","Frieseomelitta dispar","","Frieseomelitta dispar","(Moure, 1950)","Abelha, Mané-de-abreu","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Frieseomelitta dispar é endêmica do Brasil com registro nos estados do Bahia, Espírito Santo e Minas Gerais. Apesar das ameaças identificadas, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, F. dispar foi categorizada como Menos Preocupante (LC).","Sim","Não","Bahia, Espírito Santo, Minas Gerais","|Nordeste|Sudeste|","Caatinga, Mata Atlântica","Sub-bacia Doce Sub-bacia Itapecuru-Paraguaçu Sub-bacia São Francisco Médio","","ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE, PARQUE ESTADUAL DO RIO DOCE","","Desconhecido","Desconhecida","1 - Desenvolvimento residencial e comercial|1.1 - Expansão urbana 1 - Desenvolvimento residencial e comercial|1.4 - Assentamentos e pequenas propriedades rurais 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","1 - Alimentação humana|1.4 - Produção de mel e subprodutos","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Trigona","Trigona pallens","","Trigona pallens","(Fabricius, 1798)","Abelha, Colatakwa, Cutia-o-de-purga, Lebi, Myre, Oloman-oni, Redi-oni, Tuu","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Trigona pallens ocorre no Brasil, Colômbia, Costa Rica, Guiana Francesa, Guiana, Panamá, Peru e Suriname. No Brasil ocorre nos estados do Acre, Amapá, Amazonas, Ceará, Goiás, Distrito Federal, Mato Grosso, Maranhão, Pará, Piauí, Rondônia, Roraima e Tocantins. Não foram identificadas ameaças que coloquem a espécie em risco de extinção no futuro próximo. Por isso, T. pallens foi categorizada como Menos Preocupante (LC).","Não","Não","Acre, Amapá, Amazonas, Ceará, Distrito Federal, Goiás, Maranhão, Mato Grosso, Pará, Piauí, Rondônia, Roraima, Tocantins","|Centro-Oeste|Nordeste|Norte|","Amazônia, Caatinga, Cerrado","Sub-bacia Amapá Litoral Sub-bacia Araguaia Sub-bacia Foz Amazonas Sub-bacia Gurupi Sub-bacia Itapecuru Sub-bacia Litoral CE PI Sub-bacia Madeira Sub-bacia Mearim Sub-bacia Negro Sub-bacia Parnaíba Alto Sub-bacia Parnaíba Baixo Sub-bacia Parnaíba Médio Sub-bacia Paru Sub-bacia Tocantins Alto Sub-bacia Tocantins Baixo Sub-bacia Xingu","APA Planalto Central, ESEC Cuniã, FLONA Carajás, PARNA de Ubajara, PARNA dos Campos Ferruginosos, REBIO Rio Trombetas, RESEX Baixo Juruá, RESEX Lago do Cuniã, RESEX Rio Ouro Preto","ÁREA DE PROTEçãO AMBIENTAL DA BAIXADA MARANHENSE, ÁREA DE PROTEçãO AMBIENTAL DAS REENTRâNCIAS MARANHENSES, ÁREA DE PROTEçãO AMBIENTAL DE UPAON-AçU / MIRITIBA / ALTO PREGUIçAS, ÁREA DE PROTEÇÃO AMBIENTAL ILHA DO BANANAL/CANTÃO, ÁREA DE PROTEÇÃO AMBIENTAL MARGEM DIREITA DO RIO NEGRO- SETOR PADUARI-SOLIMÕES, ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO, ÁREA DE PROTEÇÃO AMBIENTAL TRIUNFO DO XINGU, PARQUE ESTADUAL DE GUAJARÁ-MIRIM, PARQUE ESTADUAL DO LAJEADO, PARQUE ESTADUAL SERRA DOS REIS, RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL AMANÃ, RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO RIO NEGRO, RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MAMIRAUÁ, RESERVA EXTRATIVISTA MASSARANDUBA, RESERVA EXTRATIVISTA RIO CAUTÁRIO","RPPN Fazenda Boa Esperança, RPPN Fazenda Pantanal, RPPN Santa Maria de Tapuã, RPPN Seringal Assunção","Não","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Lestrimelitta","Lestrimelitta similis","","","Marchi & Melo, 2006","Abelha sem ferrão","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Lestrimelitta similis é endêmica do Brasil com registro no estado do Pará. Apesar das ameaças identificadas, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, L. similis foi categorizada como Menos Preocupante (LC).","Sim","Não","Pará","|Norte|","Amazônia","Sub-bacia Foz Amazonas Sub-bacia Tocantins Baixo","FLONA Caxiuanã","ÁREA DE PROTEÇÃO AMBIENTAL DO LAGO DE TUCURUI, RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ALCOBAÇA","","Não","Desconhecida","1 - Desenvolvimento residencial e comercial|1.1 - Expansão urbana 2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Partamona","Partamona mourei","","Partamona mourei","Camargo, 1980","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Partamona mourei é endêmica do Brasil, onde ocorre nos estados do Amazonas, Mato Grosso, Pará, Rondônia e Roraima. Não foram identificadas ameaças que coloquem a espécie em risco de extinção no futuro próximo. Por isso, P. mourei foi categorizada como Menos Preocupante (LC).","Sim","Não","Amazonas, Mato Grosso, Pará, Rondônia, Roraima","|Centro-Oeste|Norte|","Amazônia","Sub-bacia Madeira Sub-bacia Negro Sub-bacia Tocantins Baixo","PARNA do Viruá, PARNA Juruena, REBIO do Jaru, RESEX Rio Unini","ÁREA DE PROTEÇÃO AMBIENTAL MARGEM DIREITA DO RIO NEGRO- SETOR PADUARI-SOLIMÕES, RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO RIO NEGRO","RPPN Laço de Amor","Desconhecido","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Trigona","Trigona pellucida","","Trigona pellucida","Cockerell, 1912","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Trigona pellucida é endêmica do Brasil com registro nos estados do Amazonas, Mato Grosso, Pará e Rondônia. Apesar das ameaças identificadas, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, T. pellucida foi categorizada como Menos Preocupante (LC).","Sim","Não","Amazonas, Mato Grosso, Pará, Rondônia","|Centro-Oeste|Norte|","Amazônia, Cerrado","Sub-bacia Madeira Sub-bacia Tocantins Baixo","","","RPPN Seringal Assunção","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Dolichotrigona","Dolichotrigona rondoni","","Dolichotrigona rondoni","Camargo & Pedro, 2005","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Dolichotrigona rondoni é endêmica do Brasil e ocorre apenas no estado de Rondônia. Apesar das ameaças identificadas, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, D. rondoni foi categorizada como Menos Preocupante (LC).","Sim","Não","Rondônia","|Norte|","Amazônia","Sub-bacia Madeira","RESEX Rio Ouro Preto","","RPPN Seringal Assunção","Não","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Melipona","Melipona titania","","Melipona titania","(Gribodo, 1893)","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Melipona titania ocorre no Equador, Peru, Argentina, Colômbia e Brasil, sendo registrada no estado do Amazonas. Não foram identificadas ameaças que coloquem a espécie em risco de extinção no futuro próximo. Por isso, M. titania foi categorizada como Menos Preocupante (LC).","Não","Não","Amazonas","|Norte|","Amazônia","","","","","Desconhecido","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Euglossa","Euglossa botocuda","","","Faria & Melo, 2012","Abelha das orquídeas","Invertebrados Terrestres","07/2021","Quase Ameaçada","","","Euglossa botocuda é endêmica do Brasil, registrada no norte do Espírito Santo e sul da Bahia, associada ao ambiente florestal da Mata Atlântica. Sua extensão de ocorrência (EOO) foi calculada em aproximadamente 23.000 km2. Estima-se declínio populacional pontualmente em parte de sua distribuição e que o restante esteja severamente fragmentada. A área de distribuição da espécie é fortemente afetada pela alteração da paisagem natural promovida, sobretudo, pela expansão urbana e das fronteiras agrícola e pecuária. Portanto, por aproximar-se de Vulnerável (VU) pelo critério B1ab(iii), Euglossa botocuda foi categorizada como Quase Ameaçada (NT).","Sim","Não","Bahia, Espírito Santo","|Nordeste|Sudeste|","Mata Atlântica","Sub-bacia Doce","PARNA do Descobrimento","","","Não","Desconhecida","1 - Desenvolvimento residencial e comercial|1.1 - Expansão urbana 2 - Agropecuária e Aquacultura|2.2 - Silvicultura|2.2.3 - Plantações em escala desconhecida","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação de Insetos Polinizadores","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Nannotrigona","Nannotrigona dutrae","","Nannotrigona dutrae","(Friese, 1901)","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Nannotrigona dutrae é endêmica do Brasil com registro nos estados do Maranhão, Pará e Tocantins. Apesar das ameaças identificadas, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, N. dutrae foi categorizada como Menos Preocupante (LC).","Sim","Não","Maranhão, Pará, Tocantins","|Nordeste|Norte|","Amazônia, Cerrado","Sub-bacia Araguaia Sub-bacia Mearim Sub-bacia Xingu","PARNA Araguaia","ÁREA DE PROTEÇÃO AMBIENTAL TRIUNFO DO XINGU","","Desconhecido","Desconhecida","11 - Mudanças e extremos climáticos|11.1 - Mudança/alteração de habitat 1 - Desenvolvimento residencial e comercial|1.1 - Expansão urbana 2 - Agropecuária e Aquacultura|2.2 - Silvicultura|2.2.3 - Plantações em escala desconhecida 5 - Uso de recursos biológicos|5.3 - Extração florestal","","","","","",""
